,title,price,link
332,"HP 15s Ryzen 5 (8GB RAM/512GB SSD/FHD/Windows 11/ MS Office/Numeric Keyboard /15.6""(39.6cm)/Silver/1.69 kg) eq2144AU Laptop  ","37,990",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_291?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.nUR373AeydaMIMl3NUFiGjyyzZC3B4t0L5XTchhcRBbVf1rXy6YZ7x4IOPFVm1qNRtG4U_0jJRBWmdVRYdMCZ1OkEtj00PFUa8BOFydjs_OqciFVnzVeEjH7i9-imMIIm1dvMqe__evMzs7W_g6xnsfoRdxT800Rdpiw7lLNltccd0xC6U6pTYJltPDzf4xUilZcWDl2roaW2KDBKY0vS8ytUWd2FsKVoK4haD9S_r4.0yiYW3G6tV32x9FYH6Q7cw4FtbYI4HbdGvDo9QUCzXs&dib_tag=se&keywords=laptop&qid=1729859231&sprefix=lap%2Caps%2C432&sr=8-291
333,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","60,032",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzA0NjE0OTQ2ODY0OTUyOjE3Mjk4NTkyMzE6c3BfYnRmOjMwMDEwMzQ0OTgxNjUzMjo6MDo6&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsr_1_293_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.nUR373AeydaMIMl3NUFiGjyyzZC3B4t0L5XTchhcRBbVf1rXy6YZ7x4IOPFVm1qNRtG4U_0jJRBWmdVRYdMCZ1OkEtj00PFUa8BOFydjs_OqciFVnzVeEjH7i9-imMIIm1dvMqe__evMzs7W_g6xnsfoRdxT800Rdpiw7lLNltccd0xC6U6pTYJltPDzf4xUilZcWDl2roaW2KDBKY0vS8ytUWd2FsKVoK4haD9S_r4.0yiYW3G6tV32x9FYH6Q7cw4FtbYI4HbdGvDo9QUCzXs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859231%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
334,"Acer Travelmate Thin and Light Laptop 11th Gen Intel Core i5-1135G7 (16GB DDR4/512GB SSD/Windows11Home/Intel Graphics) TMP215-53, 15.6-inch FHD Display, Backlit Keybaord, Fingerprint, Black, 1.8 KG  ","34,970",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzA0NjE0OTQ2ODY0OTUyOjE3Mjk4NTkyMzE6c3BfYnRmOjMwMDM4MDMyNjAyNjkzMjo6MDo6&url=%2FAcer-Travelmate-Windows11Home-TMP215-53-Fingerprint%2Fdp%2FB0DJBXXZ9Q%2Fref%3Dsr_1_294_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.nUR373AeydaMIMl3NUFiGjyyzZC3B4t0L5XTchhcRBbVf1rXy6YZ7x4IOPFVm1qNRtG4U_0jJRBWmdVRYdMCZ1OkEtj00PFUa8BOFydjs_OqciFVnzVeEjH7i9-imMIIm1dvMqe__evMzs7W_g6xnsfoRdxT800Rdpiw7lLNltccd0xC6U6pTYJltPDzf4xUilZcWDl2roaW2KDBKY0vS8ytUWd2FsKVoK4haD9S_r4.0yiYW3G6tV32x9FYH6Q7cw4FtbYI4HbdGvDo9QUCzXs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859231%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
335,"Dell 15 Thin & Light Laptop, 12th Generation Intel Core i3-1215U Processor, 8GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Win 11 + MSO'21, 15 Month McAfee, Titan Grey, 1.69kg  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDI2NDY3MjcxODQ3NDc4OjE3Mjk4NTkyNDA6c3BfYXRmX25leHQ6MzAwMTYyMTEzNDI4MjMyOjowOjo&url=%2FDell-S2721HNM-68-96-Monitor-Refresh%2Fdp%2FB0BQJ9HZPP%2Fref%3Dsr_1_289_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859240%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
336,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","19,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTg0MDUzOTIzNzEyMzYzOjE3Mjk4NTg5ODQ6c3BfbXRmOjMwMDI1NDA3MDAzMzkzMjo6MDo6&url=%2FAcer-Celeron-Processor-LPDDR4X-A325-45%2Fdp%2FB0D7PTFFZH%2Fref%3Dsr_1_27_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.EB7YZ_CzobfATxUh2INppsqxDQb4sYHvgd3YjnyymUdOP5cP-l0x-DYBeBXkFcUmm3qLcj4grQwD3fGwGMRIGPRStCpr_zZytWm2pDb7TcWsN6SwFYlzy51OPvsXhpN5fYirSJ3r8jVbMpv_Kp8VRSh_U4Zo-lfoCLXStFoV6SYHnPievHffkZ_2S0N-DsFw2JC5b_957bGbkETaaK-FvWjTZhemEI3jjWZ7VgYjDCA.__8ZATSg74nHROYuUXfoxjkDhqhM2IffAD_yDSekHDs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729858984%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
337,"Lenovo Thinkpad P16s 13th Gen Intel Core i7 16""(40.64 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/1TB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.70Kg), 21HKS04W00  ","1,22,999",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDI2NDY3MjcxODQ3NDc4OjE3Mjk4NTkyNDA6c3BfYXRmX25leHQ6MzAwMzE0MzU2OTg2NTMyOjowOjo&url=%2FLenovo-Thinkpad-300nits-Workstation-21HKS04W00%2Fdp%2FB0D8L2HWCP%2Fref%3Dsr_1_290_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859240%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
338,"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX3050, 6GB GDDR6/Black/2.6Kg), B13UDXK-255IN  ","74,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13UDXK-255IN/dp/B0BTW1RCWZ/ref=sr_1_291?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-291
339,"HP Pavilion 15, Intel Core i7-1360P, 15.6-inch (39.6 cm),FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FPR, 720p HD Camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eg3032TU  ","77,990",https://amazon.in//HP-Pavilion-i7-1360P-15-6-inch-graphics/dp/B0CTK2YK8H/ref=sr_1_292?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-292
340,"HP Laptop 245 G9 (2024), AMD Ryzen 3 3250U Dual Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg/MS Office 2021 Pro Plus  ","28,490",https://amazon.in//HP-Laptop-245-G9-Ryzen/dp/B0DJCWZ5BT/ref=sr_1_293?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-293
341,"HP Laptop 15, AMD Ryzenâ„¢ 5 7520U,15.6-inch(39.6 cm), FHD, 16GB LPDDR5,512GB SSD,Dual Speakers,MSO,Windows 11,Natural Silver, 1.69 kg,15s-fc0156AU  ","45,930",https://amazon.in//HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_294?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-294
342,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021  ","30,780",https://amazon.in//Lenovo-V14-G3-Intel-1215U/dp/B0DGKZPWV5/ref=sr_1_296?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-296
343,"(Refurbished) Dell Latitude E5450 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD Display/Windows 10 Pro/MS Office/WiFi/BT/Webcam/Intel Graphics)  ","16,500",https://amazon.in//Refurbished-Dell-Latitude-Display-Graphics/dp/B0CY5GS6DP/ref=sr_1_297?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-297
344,"MSI Stealth 14 AI Studio, Intel Core Ultra 7 155H, Built-in AI,36CM 2.8K OLED 120Hz Gaming Laptop(32GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB /Star Blue/1.7Kg), A1VGG-054IN  ","2,09,990",https://amazon.in//MSI-Stealth-Windows-GeForce-A1VGG-054IN/dp/B0CV5CSRL2/ref=sr_1_298?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-298
345,"Dell Inspiorn 5630 Laptop, Intel 13th Gen i7-1360P Processor, 16GB LP DDR5, 1TB SSD, 16.0"" FHD+ 300 nits Display, Backlit KB + FPR, Win 11 + MSO'21 & 15 Month, Silver, Thin & Light- 1.85kg McAfee,  ","89,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDI2NDY3MjcxODQ3NDc4OjE3Mjk4NTkyNDA6c3BfbXRmOjMwMDM0OTkwOTcyMzQzMjo6MDo6&url=%2FDell-Inspiorn-i7-1360P-Processor-Display%2Fdp%2FB0CX1T4HKC%2Fref%3Dsr_1_299_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859240%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
346,"MSI Modern 14, Intel 12th Gen. i5 1235U,36CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg),C12MO-1203IN  ","38,932",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTg0MDUzOTIzNzEyMzYzOjE3Mjk4NTg5ODQ6c3BfbXRmOjMwMDI4Mjc1NjE1MDczMjo6MDo6&url=%2FMSI-Modern-Windows-Classic-C12MO-1203IN%2Fdp%2FB0D22M49ZQ%2Fref%3Dsr_1_28_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.EB7YZ_CzobfATxUh2INppsqxDQb4sYHvgd3YjnyymUdOP5cP-l0x-DYBeBXkFcUmm3qLcj4grQwD3fGwGMRIGPRStCpr_zZytWm2pDb7TcWsN6SwFYlzy51OPvsXhpN5fYirSJ3r8jVbMpv_Kp8VRSh_U4Zo-lfoCLXStFoV6SYHnPievHffkZ_2S0N-DsFw2JC5b_957bGbkETaaK-FvWjTZhemEI3jjWZ7VgYjDCA.__8ZATSg74nHROYuUXfoxjkDhqhM2IffAD_yDSekHDs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729858984%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
347,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UCX-1696IN  ","44,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDI2NDY3MjcxODQ3NDc4OjE3Mjk4NTkyNDA6c3BfbXRmOjMwMDI0NjA4OTY2MTIzMjo6MDo6&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1696IN%2Fdp%2FB0CV9S9VTM%2Fref%3Dsr_1_300_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859240%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
348,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 1TB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), fy5005TU  ","42,300",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0C9DSC2N6/ref=sr_1_302?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-302
349,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=sr_1_303?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-303
350,"ASUS Zenbook S 14,3K OLED,Touch,120Hz, 500nits, Core Ultra 7 Processor (Series 2), Thin & Light Laptop(32GB RAM/1TB SSD/Windows 11/Office Home/72Whr Battery/Scandinavian White/1.2 Kg),UX5406SA-PZ358WS  ","1,49,990",https://amazon.in//ASUS-Zenbook-Processor-Scandinavian-UX5406SA-PZ358WS/dp/B0DJ14HP57/ref=sr_1_304?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-304
351,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/DOS/Iron Grey/1.65 Kg)  ","38,999",https://amazon.in//Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_305?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-305
352,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W  ","54,990",https://amazon.in//ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_306?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-306
353,"ASUS ROG Zephyrus G16, Intel Core Ultra 9 185H, Built-in AI, NVIDIA GeForce RTX 4070,16"" 2.5K QHD+ (40.64cm) 240Hz, Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/Gray/1.85 Kg), GU605MI-QP253WS  ","2,19,990",https://amazon.in//ASUS-Zephyrus-GeForce-40-64cm-GU605MI-QP253WS/dp/B0D25W99M1/ref=sr_1_307?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-307
354,"ASUS Vivobook 15, IntelCore i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/Backlit/42WHr/1.70/Blue), X1504ZA-NJ326WS  ","32,900",https://amazon.in//ASUS-Vivobook-IntelCore-i3-1215U-X1504ZA-NJ326WS/dp/B0CCP95D4Y/ref=sr_1_308?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.fDNYKVFfYIlR0PhAGzfXEuiCz2CgdR4bVkh03DjfIdpvSrKJ9HRU8fjwc4XCj0jO_Vn3TDP4JFyticaYqS7EKfugrV676z8sEqEnESaSqjuBDOo-PprNhZR66zheNYApbfKqwly2rJGDEWIlo-byO1TFNpxgjcBMSusy2WIUDuMDf4CIwHSnhugNeM_vQLi9ES497jOAqhVYyGPH7MCxV51fCEIlYKJk1oJIa9m5tCo.6dXERHGg7_thqVM0DE-i1s2PaV7KxuonfHt61F_f2tc&dib_tag=se&keywords=laptop&qid=1729859240&sprefix=lap%2Caps%2C432&sr=8-308
